from,to,timestamp,value
u_145,i_879,877343000,5.0
u_145,i_1025,877343020,4.0
u_145,i_448,877343121,5.0
u_145,i_436,877343121,5.0
u_145,i_218,877343121,3.0
u_145,i_558,877343121,2.0
u_145,i_200,877343121,4.0
u_145,i_569,877343156,4.0
u_145,i_816,877343156,5.0
u_145,i_559,877343156,2.0
u_145,i_217,877343156,3.0
u_145,i_674,877343184,4.0
u_145,i_447,877343185,5.0
u_145,i_219,877343185,5.0
u_145,i_665,877343212,5.0
u_145,i_769,877343280,2.0
u_145,i_413,877343280,3.0
u_145,i_563,877343280,3.0
u_180,i_318,877355315,5.0
u_180,i_735,877355337,4.0
u_180,i_939,877355472,4.0
u_180,i_12,877355568,2.0
u_180,i_28,877355568,3.0
u_180,i_69,877355568,4.0
u_180,i_423,877355568,4.0
u_180,i_658,877355598,5.0
u_180,i_729,877355598,5.0
u_180,i_196,877355617,5.0
u_180,i_403,877355713,3.0
u_538,i_963,877363775,4.0
u_538,i_162,877363863,3.0
u_538,i_204,877363950,3.0
u_538,i_143,877364003,3.0
u_538,i_527,877364067,3.0
u_538,i_213,877364067,3.0
u_538,i_199,877364067,5.0
u_538,i_216,877364204,4.0
u_634,i_690,877368446,3.0
u_634,i_864,877368475,3.0
u_309,i_258,877370288,5.0
u_309,i_300,877370288,3.0
u_309,i_690,877370319,3.0
u_309,i_1296,877370319,2.0
u_309,i_304,877370319,3.0
u_309,i_879,877370319,4.0
u_309,i_303,877370319,2.0
u_309,i_242,877370319,4.0
u_309,i_306,877370356,2.0
u_309,i_1025,877370356,5.0
u_309,i_331,877370356,5.0
u_309,i_334,877370356,4.0
u_309,i_938,877370383,4.0
u_309,i_989,877370383,3.0
u_309,i_1393,877370383,2.0
u_309,i_326,877370383,5.0
u_309,i_286,877370383,4.0
u_309,i_324,877370419,3.0
u_309,i_333,877370419,3.0
u_309,i_319,877370419,4.0
u_180,i_660,877372188,5.0
u_180,i_191,877372188,4.0
u_180,i_469,877372278,5.0
u_307,i_529,877381142,4.0
u_844,i_258,877381147,4.0
u_844,i_294,877381206,2.0
u_844,i_690,877381230,3.0
u_844,i_300,877381268,3.0
u_844,i_326,877381268,3.0
u_844,i_260,877381312,1.0
u_844,i_117,877381450,4.0
u_844,i_251,877381484,4.0
u_844,i_919,877381534,3.0
u_844,i_100,877381607,4.0
u_844,i_222,877381629,3.0
u_844,i_151,877381674,4.0
u_844,i_13,877381708,3.0
u_844,i_471,877381736,3.0
u_844,i_257,877381784,4.0
u_844,i_7,877381784,3.0
u_844,i_109,877381850,2.0
u_844,i_864,877381873,3.0
u_844,i_255,877382008,3.0
u_844,i_121,877382055,3.0
u_844,i_405,877382189,2.0
u_844,i_125,877382269,3.0
u_844,i_597,877382339,3.0
u_844,i_930,877382574,2.0
u_844,i_1039,877382717,4.0
u_844,i_423,877382762,3.0
u_844,i_318,877382762,4.0
u_92,i_148,877383934,2.0
u_92,i_184,877383934,3.0
u_463,i_269,877384802,5.0
u_463,i_690,877384802,4.0
u_463,i_302,877384835,5.0
u_463,i_988,877384836,2.0
u_463,i_306,877384836,4.0
u_463,i_304,877384881,3.0
u_463,i_749,877384882,3.0
u_463,i_268,877384940,4.0
u_463,i_243,877384970,1.0
u_463,i_285,877385125,4.0
u_463,i_813,877385125,4.0
u_463,i_508,877385125,4.0
u_463,i_7,877385180,4.0
u_463,i_221,877385180,5.0
u_463,i_1197,877385180,4.0
u_463,i_224,877385181,3.0
u_463,i_137,877385237,2.0
u_463,i_100,877385237,4.0
u_463,i_237,877385237,4.0
u_463,i_275,877385287,5.0
u_463,i_15,877385287,4.0
u_463,i_129,877385287,2.0
u_463,i_283,877385287,5.0
u_463,i_276,877385287,3.0
u_463,i_19,877385341,5.0
u_463,i_151,877385341,4.0
u_463,i_475,877385341,3.0
u_463,i_149,877385341,2.0
u_463,i_1284,877385381,4.0
u_463,i_124,877385381,5.0
u_463,i_116,877385381,5.0
u_463,i_111,877385414,2.0
u_463,i_544,877385415,4.0
u_463,i_744,877385457,3.0
u_463,i_93,877385457,4.0
u_463,i_764,877385457,2.0
u_463,i_455,877385457,3.0
u_463,i_235,877385457,2.0
u_463,i_477,877385489,2.0
u_463,i_225,877385489,3.0
u_463,i_1067,877385531,2.0
u_463,i_1115,877385531,4.0
u_463,i_126,877385531,4.0
u_463,i_284,877385531,3.0
u_463,i_20,877385590,5.0
u_463,i_125,877385590,4.0
u_463,i_950,877385590,3.0
u_463,i_591,877385590,4.0
u_463,i_870,877385615,2.0
u_463,i_274,877385664,3.0
u_463,i_476,877385664,3.0
u_463,i_25,877385664,3.0
u_463,i_13,877385664,3.0
u_463,i_282,877385664,3.0
u_463,i_117,877385731,3.0
u_463,i_1017,877385731,2.0
u_463,i_473,877385731,4.0
u_463,i_24,877385731,3.0
u_463,i_596,877385731,3.0
u_463,i_121,877385797,3.0
u_463,i_1164,877385797,1.0
u_463,i_16,877385830,4.0
u_463,i_845,877385830,3.0
u_463,i_866,877385862,3.0
u_463,i_740,877385922,4.0
u_463,i_472,877385922,3.0
u_463,i_1117,877385954,1.0
u_463,i_1163,877385982,4.0
u_463,i_147,877386047,3.0
u_463,i_1009,877386047,3.0
u_463,i_1028,877386082,2.0
u_463,i_3,877386083,2.0
u_844,i_22,877386855,4.0
u_844,i_97,877386855,3.0
u_844,i_56,877386897,4.0
u_844,i_175,877386897,3.0
u_463,i_985,877386923,1.0
u_463,i_593,877386923,1.0
u_844,i_210,877386928,4.0
u_844,i_70,877386990,4.0
u_844,i_168,877386990,4.0
u_844,i_154,877387052,3.0
u_844,i_241,877387150,4.0
u_844,i_1474,877387195,4.0
u_844,i_778,877387195,4.0
u_844,i_421,877387219,4.0
u_844,i_553,877387242,4.0
u_844,i_90,877387242,3.0
u_844,i_549,877387280,3.0
u_844,i_1099,877387391,2.0
u_844,i_207,877387392,4.0
u_844,i_179,877387548,3.0
u_844,i_45,877387548,4.0
u_844,i_172,877387768,4.0
u_844,i_174,877387768,4.0
u_844,i_55,877387769,4.0
u_844,i_184,877387769,3.0
u_844,i_431,877387825,4.0
u_844,i_144,877387825,3.0
u_844,i_511,877387825,3.0
u_844,i_403,877387825,3.0
u_844,i_195,877387825,3.0
u_844,i_161,877387857,3.0
u_844,i_89,877387857,3.0
u_844,i_82,877387857,3.0
u_844,i_228,877387858,3.0
u_844,i_684,877387933,3.0
u_844,i_2,877387933,4.0
u_844,i_176,877387933,3.0
u_463,i_258,877387935,5.0
u_463,i_993,877387935,2.0
u_463,i_244,877387935,4.0
u_463,i_286,877387935,4.0
u_463,i_1007,877387935,3.0
u_463,i_1216,877387935,3.0
u_463,i_246,877387935,4.0
u_463,i_253,877387935,5.0
u_463,i_1605,877387935,2.0
u_844,i_568,877387964,4.0
u_844,i_95,877388040,4.0
u_844,i_627,877388040,3.0
u_844,i_99,877388040,3.0
u_844,i_588,877388040,4.0
u_844,i_71,877388040,3.0
u_844,i_418,877388040,3.0
u_844,i_625,877388040,3.0
u_844,i_946,877388107,3.0
u_844,i_173,877388182,5.0
u_844,i_50,877388182,5.0
u_844,i_69,877388182,5.0
u_844,i_12,877388182,5.0
u_844,i_181,877388183,5.0
u_844,i_24,877388183,5.0
u_844,i_216,877388183,5.0
u_844,i_921,877388183,5.0
u_844,i_432,877388183,5.0
u_844,i_83,877388183,5.0
u_148,i_56,877398212,5.0
u_148,i_549,877398385,3.0
u_148,i_185,877398385,1.0
u_148,i_164,877398444,4.0
u_148,i_969,877398513,4.0
u_391,i_258,877398517,3.0
u_391,i_286,877398517,4.0
u_391,i_328,877398552,3.0
u_148,i_190,877398586,2.0
u_148,i_238,877398586,4.0
u_148,i_89,877398587,5.0
u_148,i_507,877398587,5.0
u_391,i_300,877398619,2.0
u_391,i_748,877398619,3.0
u_391,i_322,877398619,3.0
u_391,i_294,877398619,2.0
u_148,i_116,877398648,5.0
u_148,i_209,877398648,5.0
u_391,i_288,877398679,3.0
u_391,i_264,877398704,1.0
u_391,i_678,877398704,2.0
u_148,i_521,877398836,1.0
u_391,i_511,877398855,5.0
u_391,i_213,877398856,4.0
u_391,i_176,877398856,3.0
u_391,i_504,877398856,5.0
u_391,i_133,877398898,4.0
u_391,i_58,877398898,4.0
u_391,i_491,877398898,3.0
u_391,i_661,877398898,5.0
u_148,i_529,877398901,5.0
u_148,i_222,877398901,4.0
u_391,i_11,877398951,3.0
u_391,i_132,877398951,4.0
u_391,i_22,877398951,4.0
u_391,i_177,877398951,4.0
u_391,i_480,877398991,4.0
u_391,i_603,877398991,5.0
u_391,i_23,877398992,4.0
u_148,i_663,877399018,5.0
u_148,i_408,877399018,5.0
u_148,i_78,877399018,1.0
u_148,i_588,877399018,4.0
u_391,i_8,877399030,3.0
u_391,i_187,877399030,4.0
u_391,i_479,877399030,4.0
u_391,i_772,877399030,2.0
u_391,i_173,877399030,4.0
u_391,i_318,877399030,4.0
u_391,i_646,877399066,4.0
u_391,i_180,877399066,5.0
u_391,i_510,877399066,5.0
u_148,i_227,877399083,4.0
u_391,i_215,877399100,4.0
u_391,i_648,877399100,5.0
u_391,i_435,877399100,5.0
u_391,i_651,877399133,5.0
u_391,i_497,877399133,3.0
u_391,i_705,877399133,5.0
u_391,i_98,877399133,4.0
u_148,i_181,877399135,5.0
u_391,i_378,877399171,3.0
u_391,i_474,877399171,5.0
u_391,i_134,877399171,4.0
u_391,i_48,877399171,4.0
u_391,i_96,877399171,3.0
u_391,i_659,877399208,4.0
u_391,i_71,877399236,3.0
u_391,i_127,877399236,5.0
u_391,i_200,877399269,5.0
u_391,i_421,877399269,2.0
u_391,i_174,877399301,5.0
u_391,i_97,877399301,4.0
u_391,i_47,877399301,4.0
u_148,i_473,877399322,5.0
u_391,i_191,877399336,3.0
u_391,i_530,877399337,5.0
u_391,i_205,877399337,5.0
u_148,i_127,877399351,1.0
u_391,i_604,877399380,4.0
u_391,i_89,877399380,3.0
u_391,i_197,877399380,5.0
u_391,i_482,877399380,4.0
u_391,i_1101,877399423,4.0
u_391,i_483,877399423,3.0
u_391,i_203,877399423,4.0
u_391,i_131,877399455,2.0
u_391,i_234,877399455,4.0
u_391,i_168,877399455,4.0
u_391,i_228,877399486,2.0
u_391,i_357,877399486,5.0
u_391,i_194,877399486,4.0
u_391,i_427,877399512,5.0
u_391,i_507,877399512,4.0
u_391,i_498,877399513,4.0
u_391,i_527,877399541,3.0
u_391,i_209,877399541,5.0
u_391,i_774,877399541,2.0
u_391,i_715,877399588,2.0
u_391,i_652,877399588,4.0
u_391,i_462,877399588,4.0
u_391,i_50,877399588,4.0
u_391,i_69,877399618,4.0
u_391,i_76,877399618,3.0
u_391,i_195,877399618,2.0
u_391,i_188,877399658,3.0
u_391,i_204,877399658,3.0
u_391,i_490,877399658,4.0
u_391,i_186,877399658,5.0
u_391,i_31,877399659,2.0
u_391,i_238,877399659,5.0
u_391,i_182,877399696,4.0
u_391,i_334,877399745,5.0
u_391,i_26,877399745,5.0
u_391,i_12,877399745,5.0
u_391,i_301,877399745,4.0
u_391,i_56,877399745,5.0
u_391,i_59,877399745,5.0
u_391,i_61,877399746,5.0
u_391,i_963,877399746,5.0
u_391,i_64,877399746,5.0
u_391,i_60,877399746,5.0
u_391,i_276,877399780,3.0
u_391,i_9,877399780,5.0
u_391,i_100,877399805,4.0
u_391,i_15,877399805,4.0
u_391,i_1163,877399864,2.0
u_391,i_471,877399864,2.0
u_391,i_628,877399864,4.0
u_391,i_222,877399864,2.0
u_391,i_458,877399864,4.0
u_391,i_237,877399864,4.0
u_391,i_125,877399894,3.0
u_391,i_591,877399894,4.0
u_391,i_282,877399894,4.0
u_391,i_546,877400037,3.0
u_391,i_508,877400037,2.0
u_391,i_148,877400062,3.0
u_391,i_291,877400062,3.0
u_391,i_460,877400091,4.0
u_391,i_544,877400092,4.0
u_391,i_924,877400116,2.0
u_391,i_696,877400117,4.0
u_148,i_151,877400124,4.0
u_148,i_1012,877400154,4.0
u_148,i_993,877400154,4.0
u_180,i_1131,877441985,5.0
u_180,i_79,877442037,3.0
u_180,i_684,877442058,5.0
u_180,i_356,877442079,3.0
u_180,i_431,877442098,4.0
u_180,i_53,877442125,5.0
u_180,i_1046,877442125,2.0
u_82,i_112,877452357,1.0
u_82,i_125,877452380,3.0
u_543,i_982,877452676,3.0
u_543,i_410,877453103,3.0
u_779,i_252,877453656,3.0
u_779,i_225,877454525,4.0
u_1,i_269,877482427,5.0
u_371,i_194,877486953,3.0
u_371,i_181,877486953,3.0
u_371,i_50,877486953,4.0
u_371,i_69,877486953,5.0
u_371,i_127,877487052,4.0
u_371,i_117,877487052,3.0
u_371,i_64,877487052,4.0
u_371,i_496,877487052,4.0
u_371,i_237,877487052,5.0
u_371,i_22,877487134,5.0
u_371,i_177,877487135,4.0
u_371,i_176,877487135,4.0
u_371,i_66,877487213,4.0
u_371,i_98,877487213,5.0
u_371,i_175,877487266,1.0
u_371,i_527,877487309,5.0
u_371,i_55,877487364,4.0
u_371,i_197,877487364,4.0
u_371,i_179,877487364,3.0
u_371,i_1,877487440,4.0
u_371,i_97,877487440,5.0
u_371,i_24,877487500,4.0
u_371,i_180,877487656,4.0
u_371,i_627,877487656,4.0
u_371,i_234,877487691,5.0
u_371,i_435,877487751,3.0
u_371,i_357,877487751,5.0
u_371,i_174,877487751,4.0
u_218,i_269,877487931,4.0
u_218,i_288,877487931,2.0
u_218,i_648,877488233,4.0
u_218,i_168,877488316,4.0
u_218,i_430,877488316,3.0
u_218,i_514,877488316,4.0
u_218,i_173,877488316,3.0
u_218,i_186,877488366,3.0
u_218,i_208,877488366,3.0
u_218,i_659,877488366,4.0
u_218,i_663,877488492,3.0
u_218,i_175,877488492,3.0
u_218,i_47,877488492,4.0
u_218,i_154,877488546,4.0
u_218,i_194,877488546,3.0
u_218,i_4,877488546,3.0
u_218,i_42,877488546,4.0
u_218,i_209,877488546,5.0
u_218,i_517,877488634,3.0
u_218,i_204,877488692,3.0
u_218,i_153,877488692,4.0
u_218,i_516,877488692,5.0
u_218,i_100,877488692,4.0
u_218,i_712,877488902,3.0
u_218,i_762,877489091,4.0
u_286,i_258,877530390,4.0
u_286,i_127,877530570,4.0
u_286,i_742,877530860,5.0
u_286,i_413,877531226,3.0
u_286,i_818,877531281,2.0
u_286,i_153,877531406,5.0
u_286,i_173,877531407,4.0
u_286,i_527,877531407,4.0
u_286,i_95,877531407,5.0
u_286,i_191,877531407,4.0
u_286,i_144,877531434,3.0
u_286,i_56,877531469,2.0
u_286,i_642,877531498,3.0
u_286,i_174,877531537,4.0
u_286,i_17,877531537,4.0
u_286,i_357,877531537,4.0
u_286,i_433,877531537,5.0
u_286,i_462,877531537,5.0
u_286,i_55,877531574,4.0
u_286,i_367,877531574,5.0
u_286,i_483,877531661,5.0
u_286,i_629,877531661,5.0
u_286,i_209,877531691,4.0
u_286,i_133,877531730,4.0
u_286,i_1039,877531730,5.0
u_286,i_168,877531760,4.0
u_286,i_171,877531791,4.0
u_286,i_132,877531791,5.0
u_286,i_640,877531830,5.0
u_286,i_382,877531830,5.0
u_286,i_212,877531830,1.0
u_286,i_183,877531864,4.0
u_286,i_652,877531899,4.0
u_286,i_732,877531899,5.0
u_286,i_4,877531899,5.0
u_286,i_704,877531941,2.0
u_286,i_204,877531941,3.0
u_286,i_208,877531942,4.0
u_286,i_70,877531975,5.0
u_286,i_707,877531975,5.0
u_286,i_11,877531975,5.0
u_286,i_83,877531975,5.0
u_286,i_724,877532013,3.0
u_286,i_216,877532013,4.0
u_286,i_425,877532013,2.0
u_286,i_1053,877532093,4.0
u_286,i_234,877532093,3.0
u_286,i_1035,877532094,3.0
u_286,i_231,877532094,3.0
u_286,i_588,877532131,5.0
u_286,i_44,877532173,3.0
u_286,i_101,877532204,5.0
u_286,i_202,877532204,4.0
u_286,i_792,877532230,3.0
u_286,i_428,877532303,5.0
u_286,i_721,877532329,3.0
u_286,i_1075,877532385,5.0
u_286,i_423,877532385,4.0
u_286,i_96,877532385,4.0
u_286,i_737,877532419,4.0
u_286,i_47,877532419,4.0
u_286,i_91,877532470,4.0
u_286,i_175,877532470,5.0
u_286,i_1286,877532683,5.0
u_286,i_739,877532683,3.0
u_286,i_372,877532683,4.0
u_286,i_1101,877532715,5.0
u_286,i_709,877532748,4.0
u_286,i_781,877532777,4.0
u_286,i_22,877532889,4.0
u_286,i_461,877532930,2.0
u_286,i_381,877532965,5.0
u_286,i_73,877532965,5.0
u_286,i_77,877533001,3.0
u_286,i_746,877533058,4.0
u_286,i_512,877533101,2.0
u_286,i_97,877533101,4.0
u_286,i_169,877533101,3.0
u_286,i_636,877533185,3.0
u_286,i_90,877533224,4.0
u_286,i_85,877533224,5.0
u_286,i_189,877533296,3.0
u_286,i_154,877533381,4.0
u_286,i_89,877533381,4.0
u_286,i_167,877533419,5.0
u_286,i_161,877533419,2.0
u_286,i_57,877533419,5.0
u_772,i_258,877533440,5.0
u_286,i_217,877533447,3.0
u_286,i_158,877533472,3.0
u_286,i_53,877533506,2.0
u_286,i_403,877533543,5.0
u_286,i_196,877533543,4.0
u_286,i_658,877533543,5.0
u_772,i_322,877533546,4.0
u_772,i_678,877533546,4.0
u_772,i_245,877533546,5.0
u_286,i_164,877533586,3.0
u_286,i_66,877533586,4.0
u_286,i_1140,877533586,3.0
u_286,i_29,877533586,2.0
u_772,i_294,877533625,4.0
u_772,i_321,877533625,5.0
u_772,i_326,877533625,4.0
u_772,i_748,877533625,3.0
u_772,i_302,877533625,5.0
u_286,i_88,877533640,4.0
u_286,i_155,877533640,4.0
u_286,i_1194,877533640,4.0
u_286,i_761,877533640,4.0
u_286,i_42,877533698,4.0
u_286,i_856,877533698,2.0
u_286,i_766,877533724,3.0
u_772,i_332,877533731,4.0
u_772,i_879,877533731,4.0
u_772,i_300,877533731,4.0
u_286,i_379,877533771,5.0
u_286,i_747,877533796,4.0
u_772,i_1025,877533820,3.0
u_772,i_327,877533873,4.0
u_286,i_198,877533887,4.0
u_286,i_955,877533914,5.0
u_772,i_259,877533957,2.0
u_286,i_417,877533993,3.0
u_286,i_451,877533993,5.0
u_286,i_72,877534025,4.0
u_286,i_778,877534025,5.0
u_286,i_1119,877534054,3.0
u_286,i_559,877534081,4.0
u_286,i_1113,877534107,3.0
u_286,i_1503,877534107,3.0
u_286,i_574,877534137,4.0
u_286,i_1133,877534137,4.0
u_286,i_402,877534216,3.0
u_286,i_569,877534313,4.0
u_286,i_396,877534414,4.0
u_286,i_393,877534481,4.0
u_286,i_184,877534506,3.0
u_286,i_800,877534528,5.0
u_286,i_821,877534550,4.0
u_286,i_195,877534618,4.0
u_286,i_734,877534618,2.0
u_286,i_34,877534701,5.0
u_286,i_232,877534701,4.0
u_286,i_394,877534771,5.0
u_286,i_142,877534793,4.0
u_286,i_40,877534824,4.0
u_286,i_949,877534859,4.0
u_286,i_1091,877534859,4.0
u_286,i_186,877534903,5.0
u_286,i_1504,877534903,4.0
u_286,i_738,877534903,5.0
u_286,i_386,877534975,3.0
u_286,i_554,877535014,4.0
u_286,i_552,877535072,3.0
u_286,i_771,877535119,2.0
u_286,i_1230,877535157,1.0
u_286,i_790,877535208,1.0
u_286,i_210,877535208,5.0
u_286,i_1182,877535288,2.0
u_286,i_41,877535323,2.0
u_286,i_1239,877535344,3.0
u_286,i_1411,877535425,2.0
u_286,i_401,877535446,1.0
u_286,i_1502,877535499,2.0
u_286,i_577,877535500,2.0
u_506,i_402,877539905,4.0
u_506,i_1136,877539905,3.0
u_506,i_148,877539905,3.0
u_543,i_1199,877542776,2.0
u_543,i_147,877543316,4.0
u_180,i_462,877544218,5.0
u_180,i_631,877544373,5.0
u_180,i_961,877544384,5.0
u_180,i_98,877544444,5.0
u_543,i_231,877545230,3.0
u_543,i_22,877545230,3.0
u_543,i_265,877545356,4.0
u_543,i_79,877545356,4.0
u_543,i_177,877545356,4.0
u_543,i_161,877545356,4.0
u_543,i_947,877545605,4.0
u_543,i_566,877545605,4.0
u_543,i_82,877545605,4.0
u_543,i_89,877545605,4.0
u_543,i_233,877545716,4.0
u_543,i_385,877545717,3.0
u_543,i_38,877545717,3.0
u_543,i_188,877545717,4.0
u_543,i_578,877546305,3.0
u_543,i_651,877546306,3.0
u_543,i_2,877546306,3.0
u_543,i_29,877546306,2.0
u_543,i_576,877546306,4.0
u_543,i_720,877546306,2.0
u_543,i_562,877547004,2.0
u_543,i_810,877547004,3.0
u_543,i_568,877547005,3.0
u_543,i_550,877547005,2.0
u_543,i_397,877547005,3.0
u_543,i_391,877547190,3.0
u_543,i_53,877547190,3.0
u_543,i_586,877547190,3.0
u_543,i_211,877547441,4.0
u_543,i_83,877547441,4.0
u_543,i_381,877547580,4.0
u_543,i_692,877547580,4.0
u_543,i_85,877547580,2.0
u_543,i_47,877547672,3.0
u_543,i_944,877547863,3.0
u_543,i_732,877547863,3.0
u_543,i_778,877550399,4.0
u_543,i_702,877550399,2.0
u_543,i_715,877550534,3.0
u_543,i_88,877550535,4.0
u_543,i_792,877550535,4.0
u_543,i_186,877550660,3.0
u_543,i_239,877550660,2.0
u_543,i_796,877550790,3.0
u_543,i_94,877550791,3.0
u_453,i_268,877552481,4.0
u_453,i_475,877552514,5.0
u_453,i_456,877552540,3.0
u_453,i_117,877552540,4.0
u_453,i_276,877552564,5.0
u_453,i_246,877552590,5.0
u_453,i_257,877552590,3.0
u_453,i_508,877552612,4.0
u_453,i_181,877552612,5.0
u_453,i_100,877552612,5.0
u_453,i_298,877552641,4.0
u_453,i_237,877552657,4.0
u_453,i_273,877552678,4.0
u_453,i_3,877552717,4.0
u_453,i_25,877552872,4.0
u_453,i_410,877552951,4.0
u_453,i_591,877552969,3.0
u_453,i_151,877552970,3.0
u_453,i_1016,877552991,4.0
u_453,i_369,877553051,2.0
u_453,i_24,877553108,4.0
u_453,i_763,877553221,4.0
u_453,i_412,877553302,2.0
u_453,i_826,877553430,1.0
u_453,i_122,877553532,3.0
u_453,i_120,877553678,1.0
u_453,i_168,877553708,4.0
u_453,i_318,877553761,4.0
u_453,i_48,877553761,4.0
u_453,i_12,877553813,5.0
u_453,i_509,877553850,4.0
u_453,i_22,877553870,5.0
u_453,i_17,877553928,4.0
u_453,i_214,877553928,3.0
u_453,i_202,877553999,4.0
u_453,i_655,877553999,3.0
u_453,i_427,877554174,3.0
u_453,i_196,877554174,4.0
u_453,i_357,877554174,5.0
u_453,i_11,877554174,5.0
u_453,i_55,877554301,4.0
u_453,i_42,877554301,5.0
u_453,i_238,877554396,4.0
u_453,i_98,877554396,4.0
u_453,i_215,877554419,3.0
u_453,i_144,877554443,4.0
u_453,i_652,877554443,3.0
u_453,i_186,877554466,4.0
u_453,i_188,877554466,4.0
u_453,i_4,877554490,4.0
u_453,i_174,877554564,4.0
u_453,i_172,877554587,5.0
u_453,i_210,877554587,4.0
u_453,i_154,877554587,3.0
u_453,i_69,877554647,4.0
u_453,i_204,877554704,4.0
u_453,i_651,877554743,4.0
u_453,i_97,877554743,3.0
u_453,i_164,877554771,3.0
u_453,i_56,877554771,5.0
u_453,i_423,877554819,4.0
u_453,i_184,877554846,4.0
u_453,i_132,877554871,3.0
u_453,i_156,877554908,5.0
u_453,i_239,877554927,3.0
u_173,i_258,877556625,4.0
u_173,i_269,877556626,4.0
u_173,i_306,877556626,5.0
u_173,i_305,877556626,5.0
u_173,i_286,877556626,5.0
u_173,i_242,877556626,5.0
u_173,i_302,877556626,5.0
u_173,i_268,877556626,4.0
u_173,i_262,877556864,4.0
u_173,i_303,877556864,5.0
u_173,i_294,877556864,5.0
u_173,i_321,877556864,4.0
u_173,i_324,877556864,5.0
u_173,i_334,877556926,4.0
u_173,i_323,877556926,5.0
u_173,i_874,877556926,4.0
u_173,i_319,877556926,4.0
u_173,i_299,877556926,4.0
u_173,i_245,877556927,4.0
u_173,i_326,877556988,5.0
u_173,i_984,877556988,4.0
u_173,i_995,877556988,5.0
u_173,i_678,877556988,3.0
u_173,i_289,877556988,4.0
u_173,i_300,877556988,4.0
u_173,i_322,877557028,4.0
u_173,i_332,877557028,4.0
u_173,i_328,877557028,5.0
u_173,i_331,877557028,4.0
u_173,i_690,877557076,5.0
u_173,i_879,877557076,5.0
u_173,i_938,877557076,3.0
u_173,i_301,877557076,5.0
u_173,i_937,877557077,4.0
u_173,i_687,877557132,1.0
u_173,i_881,877557168,3.0
u_173,i_327,877557168,5.0
u_173,i_880,877557168,4.0
u_173,i_259,877557239,3.0
u_173,i_1265,877557239,3.0
u_173,i_329,877557345,4.0
u_173,i_260,877557345,4.0
u_173,i_292,877557369,5.0
u_292,i_328,877560833,3.0
u_292,i_288,877560833,3.0
u_292,i_331,877560833,5.0
u_453,i_693,877561172,5.0
u_453,i_157,877561172,4.0
u_453,i_49,877561172,3.0
u_453,i_226,877561214,3.0
u_453,i_697,877561235,4.0
u_453,i_1273,877561258,2.0
u_453,i_85,877561301,3.0
u_453,i_125,877561349,3.0
u_453,i_282,877561382,4.0
u_453,i_234,877561411,3.0
u_453,i_68,877561411,4.0
u_453,i_780,877561522,3.0
u_453,i_33,877561522,4.0
u_453,i_566,877561593,3.0
u_453,i_941,877561613,2.0
u_453,i_959,877561676,4.0
u_453,i_82,877561694,3.0
u_453,i_732,877561695,3.0
u_453,i_552,877561713,2.0
u_453,i_790,877561800,4.0
u_453,i_451,877561836,2.0
u_453,i_53,877561894,3.0
u_453,i_1032,877561911,1.0
u_453,i_90,877561942,3.0
u_453,i_94,877561956,4.0
u_453,i_288,877562071,4.0
u_453,i_1170,877562135,3.0
u_453,i_7,877562135,5.0
u_453,i_254,877562293,2.0
u_453,i_403,877562293,4.0
u_453,i_231,877562293,2.0
u_453,i_50,877562313,5.0
u_222,i_302,877562748,3.0
u_222,i_258,877562748,5.0
u_222,i_268,877562748,4.0
u_222,i_328,877562772,5.0
u_222,i_294,877562795,3.0
u_222,i_300,877562795,5.0
u_222,i_326,877562819,4.0
u_222,i_333,877562819,5.0
u_222,i_323,877562839,3.0
u_222,i_358,877562839,2.0
u_222,i_678,877562973,3.0
u_222,i_100,877563052,5.0
u_222,i_181,877563168,4.0
u_222,i_7,877563168,5.0
u_222,i_50,877563194,4.0
u_222,i_1,877563227,4.0
u_222,i_282,877563227,4.0
u_222,i_117,877563227,5.0
u_222,i_9,877563227,5.0
u_222,i_475,877563252,4.0
u_222,i_298,877563253,4.0
u_222,i_508,877563326,3.0
u_222,i_410,877563326,2.0
u_222,i_819,877563353,2.0
u_222,i_293,877563353,3.0
u_222,i_225,877563353,1.0
u_222,i_257,877563353,4.0
u_222,i_15,877563437,3.0
u_222,i_237,877563437,4.0
u_222,i_25,877563437,3.0
u_222,i_455,877563437,3.0
u_222,i_546,877563462,3.0
u_222,i_284,877563462,3.0
u_222,i_222,877563462,4.0
u_222,i_628,877563485,5.0
u_222,i_248,877563506,4.0
u_222,i_1016,877563530,3.0
u_222,i_762,877563530,3.0
u_222,i_845,877563530,3.0
u_222,i_276,877563550,5.0
u_222,i_405,877563570,3.0
u_222,i_742,877563597,5.0
u_222,i_246,877563597,4.0
u_222,i_473,877563622,1.0
u_222,i_24,877563622,3.0
u_222,i_1089,877563659,1.0
u_222,i_147,877563694,4.0
u_222,i_240,877563716,2.0
u_222,i_717,877563716,1.0
u_222,i_815,877563716,2.0
u_222,i_596,877563739,3.0
u_222,i_476,877563739,3.0
u_222,i_934,877563758,2.0
u_222,i_250,877563801,2.0
u_222,i_118,877563802,4.0
u_222,i_125,877563802,5.0
u_222,i_111,877563820,3.0
u_222,i_363,877563852,2.0
u_222,i_620,877563873,3.0
u_222,i_833,877563913,2.0
u_222,i_278,877563913,2.0
u_222,i_829,877563934,3.0
u_222,i_252,877563934,2.0
u_222,i_619,877563953,4.0
u_222,i_472,877563998,2.0
